Rainfall_mm,Rainfall_Duration_hr,Soil_pH,Fertilizer_kg_per_acre,Pesticide_kg_per_acre,Runoff_Volume_liters,Water_pH,Nitrate_mg_L,Phosphate_mg_L,Toxicity_Label
190.0589132282684,13.090705075756825,5.770869310163225,258.82562389730947,19.435102923728113,1013.9407009592858,6.10193785388691,29.95375421622385,6.807887182238596,Safe
4.976348678356846,12.534186870033103,6.179487325593814,211.29319760236245,12.846489305224615,3485.594916702083,6.966838365751343,46.89976944809999,1.4614573470453334,Safe
102.31990531507755,3.166627749153843,8.274080854835688,269.33483834524526,16.607373247182004,3333.9218255674773,8.04305550050304,28.204839768373652,5.343540725724464,Safe
72.55568727013551,2.6879150434386316,8.19164727385998,275.10451429083264,33.48956557729706,1761.2459761386333,6.873023936531652,36.57182826464173,8.981391573530512,Safe
266.1259272795352,18.82707532765416,7.426094938462864,71.03499124876221,12.27329213425762,4502.915523782688,7.516072649148975,1.4506555292148526,1.104568274373718,Safe
199.05053073241675,0.6189472203861391,5.982424154252496,187.18344734164654,36.135283896171195,3294.6101715627424,6.5606732736514,35.896781846029256,2.4487659662183208,Safe
97.61990944778032,18.042548020273568,7.448898697141644,262.3058526235445,34.592580153515456,2884.712156343811,6.234186919570231,19.018074349912244,2.7255034400490823,Safe
73.19689301372507,23.365748036682472,6.679293174000281,273.0116387942783,33.401238169876834,3994.575387354077,7.2565927327629804,29.268290346691597,4.975925168806753,Safe
58.57289633941335,17.477624708645376,6.342317087322567,56.07899160786346,34.046253315822554,967.8423290945399,8.351146460882285,47.74250027312678,9.15715746318244,Safe
111.04761007663332,0.8632304884283846,8.284955687763176,157.04603707932858,48.49946685696513,4821.7378877373385,8.1325236386684,15.427995711409698,3.9124675131590605,Safe
255.34100145505707,7.947667121172525,6.0084782400582775,189.20031561458754,47.12696483723514,3510.5460037073676,7.425152925223412,5.761648194767658,6.18857154432178,Safe
297.01615503127897,3.7919743580583147,7.05498895709121,269.3432679819889,38.3345877989392,3515.377130876813,7.756210209967773,18.615066409768005,3.0065592582184846,Safe
242.80834664355407,19.53766477496075,8.10121695574031,278.31013813911784,28.010407948742202,2557.429843967278,7.995737947416938,32.84823260811049,7.049472084851263,Safe
238.7378008308303,21.415125532712807,6.513985470554608,143.89573815998602,9.229187292839105,2933.5726908812526,6.089855684491855,23.81430288849055,5.472181883605009,Safe
85.96237563848533,14.384581623371753,5.591500749817149,59.337047187303604,42.01702522968462,1864.9341429151882,6.317651281629712,26.589919742685414,7.722936175676248,Safe
64.74630824905296,15.137926181746506,5.7560423949813035,62.92043029215192,28.91095842056666,2749.112095889522,7.593574753745516,36.578475352410415,9.760935586679093,Safe
154.8901044903586,8.08947711411928,7.885558584306111,117.70806281551856,24.753713931753623,484.4362685771032,6.063376858538644,48.169772319218325,8.376203193070838,Safe
208.7922618281094,10.110394193735342,6.019882960212537,89.10926066777151,16.26093041740679,2791.2106570599904,7.786489806750156,33.34967145916883,2.871345579764834,Safe
286.4595841989582,17.84057754235056,7.163062157534203,202.93018655858805,23.882002809250547,1313.8818485556715,6.889931696628154,38.13445941275409,0.2424955374345831,Safe
34.82179215207487,1.5810620875111896,5.62218640695691,263.86514600275177,36.664603672101066,2423.4517625278936,6.2445854016275035,25.089177880724787,4.7873705307276,Safe
51.960560973004554,10.695513757092366,6.69551420319212,203.96252451305412,33.579214289043975,321.98964788301816,6.936531536566178,31.667135869997583,5.081048959942868,Safe
256.9469523564967,15.979300343045209,5.988803281244289,67.64218685010746,33.9088675192842,229.9054216539469,7.464438953183658,47.07128182982292,5.7971943609712016,Safe
116.45097786195657,15.6172731333953,6.87475867147455,186.40419732898374,47.36591639494363,1991.9029252237938,8.402976409559786,45.36218145584712,2.038332234414035,Safe
20.808390262549636,2.8682830323695265,5.554665476954649,73.6107401889821,35.73530480373606,448.82437745512203,6.797439075734403,42.398890237503274,0.33039216378467606,Safe
244.34054477668073,7.123587207174898,5.854494482864968,224.18429134103766,33.302428105094776,4399.6128662825595,7.837677609509715,40.37056558885758,2.8921422684559346,Safe
53.231863133916846,18.13944666356017,7.920504217801792,297.62628550016836,23.567795461014192,1922.8886203846375,7.941032401854992,17.699373472397873,9.314497523475291,Safe
257.52382555290353,10.58135964331293,7.752613203374493,238.6357185211706,9.640574097616968,4522.509242729877,7.263130931119643,41.49641583927934,3.2684910502030564,Safe
268.65696854886016,9.646239450252834,5.532512954440895,276.3454941048159,9.10790045537601,1664.636824193033,8.375154917627013,47.57975019994025,5.777035092420532,Safe
189.55116365093977,11.038469766490515,6.379632315094193,132.16613634247898,35.26333052346673,3786.635194244632,7.978947609314622,39.69128899693314,1.0029404201820347,Safe
148.32609141077444,1.8526308603911406,7.148586646971207,160.38262534334427,44.94668822412349,1819.4835615051857,6.292667541069014,8.006592420588957,7.638955254002975,Safe
185.46541899487832,2.876382888885571,5.7523204183449925,225.24228286478,8.274335286388709,4127.114290522745,7.765605567891241,4.9860902514530885,0.9398933694434,Safe
295.99187355035264,9.295363700268828,6.611926441200673,253.19989181437563,47.62618598227364,4931.405212732067,7.883445463147354,19.436719691014872,0.9266570953168207,Safe
233.14407477823104,13.622499868791419,6.772666027740929,276.588596273684,10.00388670377681,2513.8630110252097,6.028384111918547,23.964371457712186,0.6574024292501898,Safe
35.64537488042158,3.2618667992619645,7.4476309063481905,236.51121981635583,31.251594429372183,4814.645487525256,6.93717644880926,14.999892227811175,8.699131369075657,Safe
67.0787515558358,23.135729676854368,5.536463424069449,292.46970667690977,6.9421960377759255,4466.601257120548,7.31925277271575,49.65527500984572,0.8305859908804487,Safe
166.15628532039622,23.278609587048827,7.0692935325104465,207.34965953381564,36.308691004307775,2327.251217362089,7.568895200210159,29.631401284231913,9.02146430386079,Safe
13.63391410243736,7.102634955417413,8.351234452229676,272.5659459727291,25.504553875357082,3138.64972922753,6.693452957452831,10.217936826464305,4.690614208905823,Safe
106.00566840781585,14.215918628495494,5.733203910894955,293.5987019165416,49.37948350158213,3520.992398696751,7.340240915860301,16.16685319803006,8.156570695098791,Safe
205.41935176616377,4.321498074604945,8.232781553481527,255.63431073079224,47.740996098136584,3656.025591102964,7.533537989839475,21.493908778240325,9.33401198520473,Safe
259.8191668501225,1.562638747495451,5.579100923491756,144.1158417195124,41.47489988518248,4937.653033643228,6.376042227758821,30.112405052254623,3.8708194806471132,Safe
290.97431934438094,20.289794693689153,8.014986114133414,167.17328994874256,23.666877605194934,1439.6946524604605,6.140938741627318,43.371396436497605,8.147719990387769,Safe
299.91530198583916,23.920965671236775,7.166295116807882,242.24685379512763,47.51445784470926,4263.272214319316,6.618370254357994,23.076662630194583,1.3786782099998005,Safe
286.2153081776167,14.74510390959568,6.1859284165103885,217.92517110146417,32.81577082060531,1854.9973183609184,6.283893980499073,33.90708658404718,5.251046238947554,Safe
231.6955175206918,12.723842276131844,8.05654450095562,187.9767096936214,30.242208719092382,4395.6026530258905,7.008707165530993,7.566746194081396,0.3849484955020559,Safe
226.5411767020857,15.07727445680642,7.61223930429767,103.24104037722768,11.13671640140464,171.26886177262145,6.876468897016492,29.90596665587702,3.98321604648735,Safe
131.24247660711873,21.74772932060309,6.544766401069901,178.4973722899527,40.26438557335144,2043.0596333742237,7.5552167505696834,43.25582172859051,9.500254174210657,Safe
44.12204427871138,22.27480919129512,6.976348879238614,114.56109707473959,25.661109030721757,4902.159618898838,7.231545234982174,17.108828904087904,6.370668457735585,Safe
72.04368563345793,2.282788210553602,5.886639165731948,82.01145973944311,11.835621208053245,780.2531459821097,7.602186862008036,9.912124135558097,3.522106104906246,Safe
269.03652297180355,11.6380985461775,7.502673215563082,93.07996780040746,13.653005846390185,300.2562197057464,6.422337657680411,14.650926612565973,1.8524037943397935,Safe
26.610760127116684,3.334942970864119,6.882336304098177,101.58342960144813,21.392143747163395,2566.744627188799,7.725987071573414,2.926294852213848,8.014162949199523,Safe
188.37011684727233,2.42133725079849,8.120735872320331,280.2181001329533,7.748508193468869,1456.7004759212982,8.015503199482653,37.66472482879926,1.9267580916281357,Safe
62.80479700101309,9.206094415597477,6.953568955573064,204.563692882574,21.601113780639757,2366.420109052425,7.868677345334391,2.797476941639297,2.5991257490058057,Safe
214.00487576536574,21.537360685649183,7.0350323263469985,183.0283713163289,9.822740510289922,2292.3205974349275,7.331543166137558,12.881054678101753,2.765507986398872,Safe
113.1852489313868,0.9716731477765697,6.466237496749535,102.86200174913617,19.73738084800616,686.834445914331,8.226318201849738,30.086030224148384,6.823112959530447,Safe
236.7513715822015,12.213391674832845,5.760760864262271,184.27663545463693,31.407850310939562,3752.653423503217,7.079148865574199,7.251434836982624,2.9093814674073726,Safe
108.92468891959052,15.679055171292628,7.212334914006735,139.02418147446156,49.39318619568409,3068.296614848747,6.593066979339986,5.987341158399783,1.6133054779248872,Safe
73.78731851535244,4.2760122715995585,6.059701072153917,121.27379217346177,12.801811788263967,4494.150580669483,6.200584364154105,26.701058088942478,4.162928587197649,Safe
294.7135850725819,3.13291420094923,6.693566797137224,292.3676083188422,43.94782066522911,4103.653147651472,6.64475706761235,9.373491782113225,6.719567877251866,Safe
278.8127967382757,13.58392798582735,7.2148380684096995,119.99477341507104,39.62718199363716,1016.5143679318645,6.809198091010609,21.846385492204423,5.125342748976105,Safe
72.72291972452408,3.198665381371283,7.331860127324898,122.15763831006394,31.155719964017553,856.3773048435913,7.202850254637044,27.096882195027707,0.6130530145420264,Safe
100.98128345817618,3.658744908065895,5.6901249114183035,297.4900580974863,19.505923023862536,4068.3847846877106,6.636601636909409,34.39363338897253,7.626255812907897,Safe
178.69162218235329,11.582040430928721,6.735522742441805,137.21706663574884,46.828811491152166,4170.035098159873,8.412567276666282,7.090563950791692,7.335588004516078,Safe
281.50213704631136,4.7589770548930135,5.6994888021003325,235.28016232251477,30.851290093096036,4224.961006115533,6.349430941565724,39.96809828113462,2.096110468472671,Safe
49.096782859711354,4.360246251378334,7.943724160694146,216.29930517405003,28.53794411461037,1858.2693722051622,8.19300135203277,20.229810263709133,8.184334450768613,Safe
131.74047257106554,9.358194091485329,6.88803935700882,125.34446854103552,38.6424221079313,2563.329911453148,6.580531737867044,45.079154090453855,3.9005230915947933,Safe
163.06585833419658,21.802094607666852,7.372713987741976,79.22451017709102,47.29244556260638,3175.7694600499476,6.837264036642715,7.824331560505976,7.96084937377593,Safe
186.02182677855404,13.036335661443555,8.181677749152872,247.14930280613268,11.825369587973803,1627.4381321981864,6.6212228495361645,37.453368336061175,0.4319711038842159,Safe
170.96690546139496,18.417779114906228,8.13029691028525,135.52043717897686,41.95657871024058,642.0955110805154,8.116130729336295,7.246944454267139,4.033144176547636,Safe
239.1886097338661,4.023059542696184,6.187754185697925,230.56314209826658,37.401644144573346,3241.623401137957,7.734871111167751,27.59349772403221,2.5928106831788327,Safe
103.70879805117583,4.767546344833503,8.225351684000884,195.84794869153012,23.038313754363795,2363.8284378562503,8.368208349029539,8.51421875268793,5.903675336966293,Safe
151.7666036653398,14.869174532714224,5.554330551462521,268.03097723603787,46.94532271176256,2869.152599587124,7.741627059692231,46.20246967768749,7.101662479702647,Safe
45.7617128742784,14.04277646392011,7.3201451391485675,156.0326678255965,38.13999060311253,4678.398372368173,8.313921282266941,23.091129198802474,1.221056653823477,Safe
295.45235968870037,20.214105031479452,5.873988043609801,280.2104706543431,44.145336292795776,2642.306479917753,7.478188589362324,20.551132489636384,0.6421402243381102,Safe
100.55917249377028,19.367056042053267,5.513896069013809,133.37479292278604,22.91759121159245,2733.238454395822,8.299639041031902,17.9709537239321,3.5348366987726543,Safe
221.2503744329245,11.127121610910468,6.173814468819946,163.10987903317334,11.338565917090992,964.2962338804942,7.2459194318487,21.527347025722847,9.15697442057419,Safe
108.71816973498993,14.143826231534021,7.396792863758591,53.27361414708341,34.85918174075198,972.3762376617819,8.402675793673637,8.284473659902535,4.204778824897534,Safe
25.604900423593158,23.92654491837976,7.006585030993728,198.84625433001094,8.018441482479236,3774.806304955971,6.524763982738964,45.004660182594975,2.130882440771871,Safe
57.20631619909997,1.3589171944302296,6.916200835329998,191.2102833156541,7.956888774275857,3900.0853218055518,7.133222086870069,26.695123197051423,4.463551194688458,Safe
120.2289182625978,13.651547785743121,5.965720737792138,95.48203262381779,43.78035294560828,4735.965764454801,6.933273290699383,14.266488984034135,6.475595478066256,Safe
122.62025132942892,1.0965793580181042,5.968457792098571,228.9930572118494,34.65157738595681,232.77036326706911,6.5549304048323735,12.322665032815499,6.7517381616274115,Safe
5.913161326309247,2.9465516766374855,7.899748256119568,94.6361655135834,34.37357485333436,1267.09562712896,6.248603481898363,12.91543735897325,7.250442625371026,Safe
256.7089404318857,20.010166817324304,6.691550588855364,217.02128414266153,14.224293293711943,1536.423878278965,8.2408395463028,1.6370942520260656,0.946534455459234,Safe
62.3658765438082,1.1235067910347634,6.044306305269392,195.76039024242306,23.964104776662406,4474.091384277177,8.043608904346103,17.749050233195923,2.668291990969796,Safe
113.90772245018007,14.371931149097982,6.304190922468629,206.0372269622835,23.42352434860582,2805.031186174703,7.090316322838292,15.428822217553966,9.489687738925351,Safe
229.08173824792826,3.792659630511635,8.10540392769374,171.8577995623784,45.25485021023411,4019.2907541418444,7.063033761173084,2.1009961076857526,2.7599058579109665,Safe
162.49026439826008,15.38673816591446,6.273663056299607,84.83901851820603,42.57186065596846,4923.570685447406,7.314225455756715,9.412285006566872,2.795842532541753,Safe
5.51720296424002,21.986021954171726,5.853253248670423,194.1291188785634,17.33248493092427,2815.4722123273878,7.628550970879661,41.65734838165288,2.143570590429972,Safe
3.2987485975441433,3.716812306616971,8.200055925544316,268.4725193906288,31.883589597663875,3042.5326161249013,7.662591686365639,9.59319265254903,9.152678264657101,Safe
125.63115746762193,9.50375541386319,7.056753115848513,61.74149169376376,12.482751594023574,3716.364720489215,6.206996669812816,30.55445336385302,2.5289561858450775,Safe
116.78868421259297,7.284302814111447,6.567018149394848,229.76147629606137,18.370477203042874,2875.3827374547964,7.190126005497749,33.51988710276976,9.374614419315105,Safe
219.7716291630751,5.551098896882784,5.593549405183854,115.56601107495626,31.77850688151147,351.9864860728267,7.240915618003091,30.24529959692757,3.409014519087912,Safe
231.27366112374656,3.0050589486436374,5.725413345207427,232.04718905090084,27.29710922927893,3473.1717424959065,7.087068346509366,13.073699628716234,8.209112944974578,Safe
239.82476369069377,16.82536706507903,6.316435411689888,197.5576667172718,21.243825362301205,548.7521593005074,8.293283938655607,7.704112915029109,9.507349802825944,Safe
133.80173188738672,4.850623827707562,7.125702842135075,268.23645896910205,37.95011988843025,4052.1496245211038,7.646958416776793,34.92155166137477,8.50703695049666,Safe
74.90040265775578,12.0014866456138,6.163628325458807,296.91700199916176,47.4826702858976,293.19137570567887,7.763937931289221,46.33716755336763,1.887695916760602,Safe
170.38356916578883,22.013974993318982,5.601837935757397,224.35506681170997,18.380705331764787,4629.541357344999,8.42764561291342,47.269057966558265,4.794720744908891,Safe
258.61279529679405,20.346910865574156,6.457301419729767,257.2288685376693,6.665343562197168,3021.72240456206,6.575022093219258,6.907777403086662,0.8618366961291707,Safe
208.88663276344192,8.487061648549554,7.674300314586285,66.33908519973559,19.188065202377466,2743.5073326391525,7.976807912097409,16.618872643671423,6.29632462672639,Safe
265.79332447085613,14.972784922284157,6.198878424260902,56.100195389134505,44.15444932554185,204.22011316689697,8.186754181710498,26.91791956733339,9.396770215277671,Safe
239.63497073209962,23.95145159753343,6.5521354463551305,241.79707223278172,23.0868911124159,2451.3905394891535,7.568763658045925,43.8101785951306,9.842426345073022,Safe
230.48202415935546,10.317519380932344,6.764071006831211,234.39557539722287,15.744971559573605,641.3231543438338,6.886555394101942,15.074710591050005,3.033450392514302,Safe
70.08232531497298,1.4891899564545041,5.553621804200241,296.9305974340079,24.249791018113804,1983.2005710824403,7.699118206732675,11.694440505388144,9.50461572110723,Safe
235.90350432466562,2.6011585543380984,6.752742327354785,269.7795768905412,47.51294100311346,2390.2674051243616,7.533528473026769,9.184663358511687,9.912569398756068,Safe
69.50151041503302,22.654196692175454,7.448939946977106,201.93419871971477,28.070982995742888,1230.2820774170175,6.441320080013771,11.803824244438593,1.94573879522812,Safe
233.875342070026,8.727943590418157,5.673528029690189,292.27565753520287,44.77036482335416,4645.986187656544,8.487269556616088,9.520867211754878,4.0227959871363215,Safe
227.47154271122739,16.85648452426412,5.961687719019565,253.95828124765444,15.09982573264973,1196.706312630853,7.342436057233534,30.054056807243455,5.84285345759433,Safe
27.446051219326463,21.120330271813938,6.296800127766118,82.37873032070104,44.99366359410397,4782.692341325792,8.155319043163626,40.66628766151903,6.586895608326315,Safe
165.2572111827418,2.5441888579181384,6.725359639212096,143.17212925307848,16.688920269214677,3644.758557074066,7.239689337696927,4.971264579474749,2.2798136993031326,Safe
204.97762909787878,2.2890751980220543,8.053620742146306,173.78663175349357,26.62639597969916,3002.7981448316364,8.061702414812872,18.04265118720746,6.812359910334729,Safe
169.7195891987373,6.775164348981401,8.135889959065473,249.35650540173202,34.630332559629146,4267.850472561785,8.168235502399506,35.70978585903671,8.386431950800354,Safe
209.24143850078508,16.483308136367057,7.355834134645553,238.1791598894103,12.137229738188317,4416.266720074749,8.17960881936308,2.433116868693398,8.275585830591151,Safe
38.66096024203356,8.375293075089836,7.730524768874823,90.18997401207704,41.8085160853578,4177.457471992935,7.268669334402091,1.3129077141248455,2.9416775184316366,Safe
185.07807551272265,23.55787518364445,7.395440581050005,114.95089526603995,33.53025663948251,2745.928360607692,7.949613487877859,6.242051302520962,7.634176234770077,Safe
162.37997360283308,23.130312090686374,6.525616498116058,208.15547328348703,46.94126474795078,602.2976671543283,8.343071218091128,34.70640039273985,0.7715868851412019,Safe
90.28907008404488,17.142044083164116,5.702051804406315,195.54261504406833,20.564737562883053,3142.486037060638,6.114355084531282,43.70530350146644,9.73754079485623,Safe
290.66335658570745,18.11681804595873,5.890258720391896,239.56579898225564,6.106411240646068,208.40540249208655,6.809025547873853,24.943516329828622,7.727033436297153,Safe
204.98861298195155,10.978713599853586,6.3208799988449975,299.2811250394278,24.178158600618783,2311.79641921541,6.409059552979173,39.94566788874654,6.967454035236737,Safe
66.23088383662812,2.4359545719723035,7.541497906224139,213.62780357028382,17.29667871491942,4759.231455027011,6.377644729452251,22.184405251087494,9.441797609659229,Safe
125.91819507783669,15.50535977010601,6.692783193888383,118.5538005871675,49.27899415819227,2105.736630943711,8.235248009197836,12.267775688663223,2.209736569848325,Safe
9.340224865353408,15.8141703963333,6.605579031171283,266.0895624599093,26.294445801120073,4844.1477967821365,6.463813789257803,43.56253522982493,7.788308842638243,Safe
231.2765533932156,20.35240586074686,7.7830719728289965,206.55508040785384,10.90601949570744,259.3782795071344,8.302119619539218,31.215865411516162,7.985719180664145,Safe
144.456705453765,3.25674244061627,5.875557376607651,221.39132180724283,24.36376527047582,1082.5711608316499,7.228986366853592,4.146237916681571,5.861516878952548,Safe
80.6980213305293,19.242638864973923,6.431085876770721,163.8050372704503,5.522924295864529,454.9897501933385,6.981233891016712,24.51700290113905,6.040203426381106,Safe
87.49877361279097,16.83207432397375,8.080367191567614,244.96274722333746,6.782847140676072,2454.4840415633616,6.262325446045438,12.860205777263847,9.86795967334475,Safe
42.74866287045397,12.223871606106867,7.354467202954357,225.616242636026,30.184190756911136,147.87715235399992,6.81615327060998,26.36787052585086,0.9698783415338502,Safe
105.18807936275422,1.2802730565971143,5.7357354914650625,149.23081905039902,10.972208931937715,2880.950156481635,7.723662422843164,40.228748256345064,2.08148741802362,Safe
50.244774677720926,2.9573442478584058,7.4092907486309105,226.6189316217253,6.421376517153892,4687.44000659408,6.129928209128681,27.523520429752452,7.119699142564072,Safe
261.2907371238257,17.281042905112052,7.905184249209375,134.8625481357015,41.66713011859305,492.5627472849082,8.237041640151318,27.832026431533077,8.191247922628687,Safe
135.69548535549004,15.624075837118337,7.07920798280834,232.89738043883295,8.67334919137653,395.7252115537626,6.6177580850253666,8.81768932554623,8.730657309262797,Safe
65.76419620741329,23.432833511749585,6.510687375313321,95.52947892217482,40.53643282141156,3327.6680999542928,7.245489291132848,28.21281399594393,7.220097604895412,Safe
68.53642239938962,23.913847027333436,8.42437948644035,212.58142158673422,13.979410291811531,3433.1183879133273,6.180496022447939,2.5019726080844973,2.6510605962610154,Safe
138.78688702179488,20.904403877096943,7.681507209298924,235.67663029999525,24.14720005016339,1795.0814634801184,6.927596907461506,49.394828623066836,0.4970809949835766,Safe
260.10944883673454,14.098872101451246,6.815846257568771,231.3144151037841,26.90010236411163,4379.773866600137,8.251754660028146,21.664325416799315,2.8405951926270108,Safe
177.70509857800866,21.94053862199224,6.131986567017,205.7416458908707,33.42020990416343,3692.253809834877,6.32891921281815,36.07542326942234,9.099421954589847,Safe
53.90493266107259,6.082268135711125,8.414185282124919,95.24423817737244,43.447329201631064,2512.1614965953704,6.618077686007942,43.66674516235306,4.508522024526388,Safe
154.44520617890706,8.941984180894494,7.278852554304782,90.8809681462557,22.598669149329233,4850.120379442908,6.645333581752819,33.18009656252332,3.3193816358244796,Safe
232.0419377059802,3.575531026881221,8.409463135235633,163.44738534590982,15.622270850590878,460.134061917062,6.424394762718852,26.468923479244864,3.4363314466697346,Safe
248.66500976478284,10.62585680605244,6.246142817762889,204.2862466510075,36.80497475984507,918.5053487146544,6.419048040720794,2.7968999197436055,7.390379949149841,Safe
199.14135828654153,11.653825580120627,8.032511346907592,251.4175382375133,31.34094639785385,4354.529274514967,6.514603025091921,6.484061350488666,2.7705211540181973,Safe
17.126056826794457,12.982483908024252,8.309817076884885,59.835885167127415,10.494946130451206,2315.775238588833,8.334687543819761,16.491649143860776,5.121624606015085,Safe
12.471857715117629,3.9860652226090885,8.45989036887654,291.27967410901135,5.222299142048433,4763.877748573871,7.597799844538751,43.527996431481085,4.601924570775205,Safe
154.6788085737751,11.987894636037625,7.5005927726383135,84.91281368907823,6.348811544270507,1608.8567137968355,7.761701906841617,10.89081915402447,6.766981089916682,Safe
290.9736138321811,2.706666821051332,7.517806354675379,160.9375548261428,44.06640144698774,968.0339682921909,7.731564880565411,42.0676491927574,9.45168077279283,Safe
204.97440848689374,12.183606954198043,7.3535417206036415,267.22624611967956,30.677438598747337,248.8965925145006,8.327371738767445,34.7868108005465,6.79748251919474,Safe
64.70254571931515,15.983808550467444,6.681593216962476,212.80824426037302,9.796686363859582,3323.4419925548764,8.498534314426667,3.3623899041672454,9.774024423791042,Safe
122.07238821686119,20.96270608292559,7.84715645217482,191.75406524666695,38.23021441630969,4404.726250376605,7.010350804127582,17.024624916598697,6.7091745170794885,Safe
242.35378258237756,18.41370066725047,7.893440946575904,158.89582870323324,41.802539727875974,689.0243713159814,7.361222744902124,1.282174364407957,3.3133997160126762,Safe
109.93846046141937,9.810058252817502,7.586401620069586,147.13952531758645,25.19121301801388,1263.9662412842047,6.93312947907335,12.136211735894422,0.824639645307592,Safe
181.03457801441337,16.203000766042884,7.358471038028844,165.8735109501431,22.09036010806534,4330.334882901943,7.297704462840545,24.479912003856818,0.35385645148371336,Safe
102.3743482878469,9.43459704146764,6.696468342690702,195.04309230683307,29.01211460270953,3078.7349546878786,7.912208153855321,40.83630119708858,7.209418454642295,Safe
286.6571087864804,0.9284656928944983,6.087333957050638,51.89071874453553,34.13636213695713,4500.349689854936,6.608705741440748,46.424692695019026,0.6966471638666524,Safe
280.3308080416543,8.76313315013141,5.80426248534765,171.4679397965814,16.554945547422857,1495.8772196134219,6.768224912315716,40.34826899380051,5.437696639085019,Safe
93.39230974680109,14.842843907806582,7.648452022669581,118.15600018338344,23.609709568640817,697.241857351043,6.452873373836701,34.37477484428416,1.896239642186707,Safe
157.54901510011805,17.16258715047717,5.820630769284231,191.8280549072259,16.54532526656137,4818.341688664141,7.208864116799812,40.493634938982744,5.547242767346991,Safe
13.02375985644575,15.379057326459526,8.35421002661997,200.4029550365828,41.86349867420556,4432.611670407198,6.570199429872331,11.390197155503106,6.148711789624818,Safe
123.30854094201142,20.23674061736793,8.200069370194033,138.35534482567954,15.659175153851693,3924.575024694923,6.68701508887034,41.308101607170244,4.295008711122752,Safe
200.26496978744115,2.745079875114702,7.371577974029719,162.94191968430727,31.397380842896336,923.2696179498307,7.842184362360455,43.2770567996182,2.2457240208986793,Safe
28.71436665604852,1.0555067720889053,7.425914501329798,201.77350902219519,29.60138357213315,1236.5407709682795,6.977264989763786,30.12934042412248,5.017991902705777,Safe
296.3356560644662,3.7063341850832288,7.585433662142782,151.07969202607302,24.268982671652665,3616.2290517250635,7.731090378310924,49.57154369140723,1.3711034655958398,Safe
31.2328948152499,17.521962202525415,7.235160751019228,118.54016663995147,8.573871604504397,519.7254230225096,8.235477186660296,10.401498911218402,3.3013784649436557,Safe
67.99692066809641,8.842413187050527,5.70827152823828,179.76494772706758,8.042565361649672,4021.7468883295714,6.584280204776083,27.460583815621018,8.812782966858437,Safe
